elevasi,slope,aspect,twi,curah_hujan,ndvi,jarak_sungai_km,label_longsor
487.24564712710395,15.418873331398727,210.97789103308182,6.637958311910099,4289.345003725185,0.3439691140974794,0.06439695345645505,0
829.3253691810892,26.89398062479589,149.1288596204782,0.8656136583896512,3439.3299267974216,0.37672204002842086,0.9561281548995252,0
1857.6339760216194,12.341138700959497,154.5765149728837,2.5867788761816977,3039.374054797925,0.34419935207908436,0.9045870738427817,0
1168.547638488197,13.457587139150467,106.20247491517422,1.7881914194484183,3767.85456776117,0.36263594235571267,1.2854263801081491,0
487.39358827902606,14.54726286968032,193.07953000054394,1.5916563407885171,3738.883321533911,0.3437060986932543,0.5076597661586602,0
1150.4945114760053,15.15652726118117,202.20629592669877,4.550529303811729,3568.691659703415,0.3715871377568899,0.05192845666747172,0
220.6388027210885,21.11836734693878,192.6690249433107,2.129732705446144,3933.755939811701,0.3907616286080466,1.1903091293972723,0
2047.2800994392924,26.087844090801852,186.99016494583466,0.7842518048107423,3271.1392436060123,0.3277666934885017,1.1594623026846962,0
1489.2814364741098,26.355781264169757,112.30485172757778,2.237499943557928,3284.193004900124,0.39549967993103524,0.29842411600039753,0
1114.0953848384875,21.045154624225063,108.38161186237897,1.216187039505385,3109.9529628953896,0.28325304540434604,1.1566076423495466,0
1095.0759532706893,16.892573377353695,208.21490766607408,1.4956720216507517,3774.549217118183,0.27996043498311357,1.335115110753017,0
2109.08676246462,15.878510777269756,119.74642572029899,1.8598573872967368,2586.151281464845,0.3349673084592014,1.6234012942642275,0
2420.6462037590836,23.50700523806934,190.2827469958131,0.9340473504294896,2799.5863261645427,0.22872686584401627,2.164187699787667,0
1744.6566649735137,11.178252666715045,192.501578259923,2.636454795806574,3481.9393354020285,0.29743348385510104,0.3957850381997692,0
1139.663311935589,20.7028252275777,245.28883327893226,1.424091607102961,3271.1392436060123,0.33097820812215806,1.916403045639406,0
1465.9758133289781,20.54342895505597,136.884038248689,3.0147297569759517,2573.250089063309,0.3666770736853385,0.2610727270819359,0
884.5834648096761,12.30591371524945,111.28971945668538,1.6959168204424508,3763.1741939028725,0.23738379309673122,1.2112383406829188,0
1149.4496644295298,19.53620533284963,167.66292399782333,4.530907272888038,3948.5155781448266,0.2720385542941163,0.1628277462111971,0
1535.8208925427857,7.516342716103159,142.06645977386987,2.235222272529941,2661.8203956335783,0.3138601604037898,0.7144895113646955,0
416.5238897951787,26.454848649628413,134.72972630052564,3.229133593145126,3142.9656800511293,0.41299762280942276,0.26710324537705854,0
743.5767822177097,23.172474436144753,105.27050547537891,1.0333962094154807,3199.700489501469,0.3925277874018252,0.8669315937620319,0
2003.0600914435006,24.448526743595327,194.34636040351248,0.8708808712389079,2579.4499283698387,0.318361952844114,1.9441727545172722,0
1638.9467469573567,25.065459887907412,208.48531732356298,0.8137372733344009,3286.522830004338,0.17670402157736226,0.8405161617358565,0
1855.3300141473496,8.902238183335143,133.75156890484993,3.055206572763524,3233.27024361692,0.30056495755938967,0.21945306331193765,0
1609.0839469007294,21.65353088389975,170.76016466577207,1.015402665281005,3508.8558718962595,0.1817897483671343,2.0969903415569973,0
1491.6893924275685,14.217358175649931,166.92692440267777,1.9244229751722444,3321.1602367397863,0.3327375024271101,1.8659684256032065,0
892.5798247682621,23.791100549639932,109.56034248190544,0.9570704859335903,3345.4562722153496,0.3641248585733462,0.4577371177232055,0
417.0838441728028,18.536453988175126,255.9013565961769,2.2151125868837775,4032.4333843903755,0.37921254929550874,0.8840682491223686,0
1747.4853264124583,7.9313962140873695,250.2587161291494,2.662447044667931,2827.1993259247392,0.3010138593472668,0.5593430885353228,0
1625.6162149414035,17.982384528863253,202.76129313159916,1.2677054453738572,3056.890499305271,0.3227745829516149,0.9643525691657617,0
1325.6839804063864,12.270736574746005,178.05888969521033,1.928405476534068,2730.523563220864,0.394851531627411,1.1902240437399523,0
1153.5626768739567,6.91782163848777,178.46516943618033,2.520075450358566,2848.9357220153324,0.4026922004196744,0.9458976210553829,0
1870.9978793590947,25.894928586964397,138.1969839773798,2.6045301365068227,2783.1269737547264,0.21504442124468803,0.30524782536599876,0
1260.1878856064457,9.210513899978222,172.10653625607898,3.4901936200592947,2888.048586879857,0.37550360415734263,0.34036757827654907,0
1815.2283925979677,6.363171262699562,152.58251088534098,3.29596621885394,3084.243098821491,0.2981895358554553,0.9815604030562841,0
1475.9030947284414,16.247904799912938,183.0879077023547,4.000550761160118,3373.827383881817,0.31646842708075845,0.14511857111177934,0
575.1679329791284,14.608736649319097,260.0625782000834,2.403945236606376,3271.1392436060123,0.3449025036922429,0.593490374893749,0
1898.4197136583855,21.18692046671143,138.37258886933168,1.2265035154362396,2675.7703185267746,0.35317572414982124,0.8145697501667681,0
421.932227986794,7.219261328592678,180.02494285817943,3.5450204333417283,4180.139795625867,0.26895902766076046,0.5683049644309076,0
1151.8382507711844,6.755779350390126,233.28270731264743,2.75479357908541,2848.9357220153324,0.38717526653060663,1.2152184228584684,0
1770.7273238516786,13.793628909367964,233.4867752702997,2.7822113894478533,3169.1752259396017,0.3209747015866605,1.1033021128283804,0
1269.413790600617,17.092868807838865,241.08154599891125,2.666816328192788,3271.1392436060123,0.33361204975193526,0.8253872145777503,0
1382.5186616587737,17.816504273039023,162.08253950973463,1.2111625417911476,2732.086662054062,0.3761286741472096,0.9023688965876225,0
